coord_id,w2v_sentence
1376814511071682800,상의_white_cotton_셔츠/블라우스_남성_여름_minimal 상의_brown_cotton_민소매 티셔츠_남성_여름_minimal 하의_black_cotton_코튼 팬츠_남성_여름_minimal 신발_black_polyester_스포츠화_남성_여름_minimal
1376446178901788621,상의_blue_denim_셔츠/블라우스_남성_봄_minimal 하의_white_denim_데님 팬츠_남성_봄_minimal 신발_white_leather_스니커즈_남성_봄_minimal
1376443855677634867,상의_black_cotton_반소매 티셔츠_남성_봄_minimal 상의_white_cotton_반소매 티셔츠_남성_봄_minimal 하의_beige_cotton_코튼 팬츠_남성_봄_minimal 신발_brown_polyester_스니커즈_남성_봄_minimal
1376454668435754840,상의_green_cotton_니트/스웨터_남성_봄_minimal 상의_white_cotton_셔츠/블라우스_남성_봄_minimal 하의_white_cotton_코튼 팬츠_남성_봄_minimal 신발_green_leather_스니커즈_남성_봄_minimal
1376444987528149964,상의_green_cotton_셔츠/블라우스_남성_봄_minimal 하의_green_cotton_코튼 팬츠_남성_봄_minimal 신발_brown_leather_스니커즈_남성_봄_minimal
1375001946675121039,상의_white_cotton_피케/카라 티셔츠_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_스니커즈_남성_봄_minimal
1374998753772918187,상의_black_cotton_피케/카라 티셔츠_남성_봄_minimal 하의_white_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1374989383379707954,상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 하의_black_polyester_기타 하의_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1374996706759570196,상의_gray_cotton_긴소매 티셔츠_남성_봄_minimal 하의_black_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_polyester_샌들/슬리퍼_남성_봄_minimal
1374992410585064660,상의_brown_cotton_반소매 티셔츠_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_스니커즈_남성_봄_minimal
1375002871269067232,상의_white_polyester_셔츠/블라우스_남성_봄_minimal 하의_black_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1374981695194560411,상의_beige_cotton_셔츠/블라우스_남성_봄_minimal 하의_green_cotton_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1374987527377829812,상의_beige_cotton_반소매 티셔츠_남성_봄_minimal 하의_beige_cotton_코튼 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1374997355121784921,하의_beige_cotton_슈트 팬츠/슬랙스_남성_봄_minimal 신발_gray_leather_스니커즈_남성_봄_minimal
1374986772995201849,상의_white_cotton_니트/스웨터_남성_봄_minimal 신발_black_cotton_스니커즈_남성_봄_minimal
1372845939909984738,상의_black_cotton_셔츠/블라우스_남성_봄_minimal 상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_부츠/워커_남성_봄_minimal
1372846479481125262,상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 하의_yellow_cotton_코튼 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1372845020332790598,상의_black_polyester_셔츠/블라우스_남성_봄_minimal 상의_gray_cotton_니트/스웨터_남성_봄_minimal 하의_black_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1372824776985849420,상의_navy_cotton_셔츠/블라우스_남성_봄_minimal 상의_white_cotton_반소매 티셔츠_남성_봄_minimal 하의_gray_wool_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_스니커즈_남성_봄_minimal
1372825921473360118,상의_purple_cotton_셔츠/블라우스_남성_봄_minimal 하의_black_wool_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_부츠/워커_남성_봄_minimal
1372830842865435430,상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 상의_white_cotton_민소매 티셔츠_남성_봄_minimal 하의_black_wool_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1372844461890878046,상의_green_cotton_니트/스웨터_남성_봄_minimal 상의_beige_cotton_셔츠/블라우스_남성_봄_minimal 하의_gray_wool_슈트 팬츠/슬랙스_남성_봄_minimal 신발_gray_leather_샌들/슬리퍼_남성_봄_minimal
1372083822622206969,상의_black_cotton_반소매 티셔츠_남성_봄_minimal 상의_white_cotton_반소매 티셔츠_남성_봄_minimal 하의_navy_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1372109555964895852,상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 상의_gray_cotton_민소매 티셔츠_남성_봄_minimal 하의_beige_cotton_코튼 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1372089633166169123,상의_beige_cotton_니트/스웨터_남성_봄_minimal 상의_white_cotton_반소매 티셔츠_남성_봄_minimal 하의_brown_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1372087876552988771,상의_brown_cotton_반소매 티셔츠_남성_봄_minimal 상의_black_cotton_셔츠/블라우스_남성_봄_minimal 하의_beige_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1371820880900466162,상의_beige_cotton_셔츠/블라우스_남성_봄_minimal 하의_navy_denim_데님 팬츠_남성_봄_minimal 신발_beige_cotton_스니커즈_남성_봄_minimal
1371812251164798007,상의_pink_cotton_셔츠/블라우스_남성_봄_minimal 하의_gray_wool_슈트 팬츠/슬랙스_남성_봄_minimal 신발_brown_leather_구두_남성_봄_minimal
1371819596911845287,하의_green_cotton_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1371812939019799338,상의_black_cotton_반소매 티셔츠_남성_봄_minimal 하의_brown_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_white_leather_스니커즈_남성_봄_minimal
1371816317213578540,상의_black_cotton_니트/스웨터_남성_봄_minimal 하의_black_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1371810974631180291,상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 상의_white_cotton_셔츠/블라우스_남성_봄_minimal 하의_blue_cotton_숏 팬츠_남성_봄_minimal 신발_brown_leather_구두_남성_봄_minimal
1371815026940157611,상의_purple_cotton_셔츠/블라우스_남성_봄_minimal 하의_black_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1371818811045421000,상의_beige_wool_긴소매 티셔츠_남성_봄_minimal 하의_black_polyester_숏 팬츠_남성_봄_minimal 신발_black_leather_부츠/워커_남성_봄_minimal
1371815767906955958,하의_black_wool_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1371806069343243526,상의_navy_cotton_니트/스웨터_남성_봄_minimal 하의_beige_denim_데님 팬츠_남성_봄_minimal 신발_beige_leather_구두_남성_봄_minimal
1371810090526284078,상의_white_cotton_셔츠/블라우스_남성_봄_minimal 상의_green_cotton_니트/스웨터_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_gray_leather_샌들/슬리퍼_남성_봄_minimal
1371814306980443492,상의_black_cotton_셔츠/블라우스_남성_봄_minimal 하의_beige_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1371806865693753189,상의_white_cotton_셔츠/블라우스_남성_여름_minimal 하의_gray_denim_데님 팬츠_남성_여름_minimal 신발_beige_leather_구두_남성_여름_minimal
1371808326116947287,상의_black_cotton_니트/스웨터_남성_봄_minimal 하의_black_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1371372645917899292,상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 상의_white_cotton_긴소매 티셔츠_남성_봄_minimal 하의_beige_cotton_코튼 팬츠_남성_봄_minimal 신발_brown_leather_스니커즈_남성_봄_minimal
1370335826739677027,상의_white_cotton_셔츠/블라우스_남성_봄_minimal 상의_black_cotton_반소매 티셔츠_남성_봄_minimal 하의_brown_cotton_코튼 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1370330131250605542,상의_brown_cotton_피케/카라 티셔츠_남성_봄_minimal 상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 하의_beige_cotton_코튼 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1370333251375043753,아우터_red_wool_카디건_남성_봄_minimal 상의_white_cotton_긴소매 티셔츠_남성_봄_minimal 하의_black_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1370331283132107129,아우터_gray_cotton_블루종/MA-1_남성_봄_minimal 상의_white_cotton_민소매 티셔츠_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1370329548257275683,상의_beige_cotton_피케/카라 티셔츠_남성_봄_minimal 하의_green_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_부츠/워커_남성_봄_minimal
1369973210357696660,하의_gray_polyester_슈트 팬츠/슬랙스_남성_여름_minimal 신발_gray_leather_샌들/슬리퍼_남성_여름_minimal
1371371681642750499,상의_navy_cotton_반소매 티셔츠_남성_봄_minimal 상의_blue_cotton_반소매 티셔츠_남성_봄_minimal 하의_black_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1371366767006172533,아우터_black_cotton_카디건_남성_봄_minimal 상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 하의_beige_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1370327246462633563,상의_green_cotton_반소매 티셔츠_남성_봄_minimal 상의_gray_cotton_민소매 티셔츠_남성_봄_minimal 하의_green_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1369971503674542293,상의_blue_denim_셔츠/블라우스_남성_여름_minimal 상의_blue_cotton_반소매 티셔츠_남성_여름_minimal 하의_navy_denim_데님 팬츠_남성_여름_minimal 신발_gray_leather_샌들/슬리퍼_남성_여름_minimal
1369967787982457005,상의_gray_cotton_피케/카라 티셔츠_남성_여름_minimal 하의_navy_cotton_코튼 팬츠_남성_여름_minimal 신발_black_leather_구두_남성_여름_minimal
1369968166191235801,상의_green_polyester_셔츠/블라우스_남성_여름_minimal 하의_beige_cotton_숏 팬츠_남성_여름_minimal 신발_white_leather_스니커즈_남성_여름_minimal
1369970034231713576,상의_blue_denim_셔츠/블라우스_남성_봄_minimal 하의_brown_cotton_코튼 팬츠_남성_봄_minimal 신발_brown_leather_스니커즈_남성_봄_minimal
1369976690478891279,상의_blue_denim_셔츠/블라우스_남성_여름_minimal 하의_black_cotton_숏 팬츠_남성_여름_minimal 신발_navy_leather_샌들/슬리퍼_남성_여름_minimal
1369972761378802574,아우터_black_cotton_베스트_남성_봄_minimal 상의_white_cotton_셔츠/블라우스_남성_봄_minimal 하의_black_cotton_코튼 팬츠_남성_봄_minimal 신발_black_cotton_스니커즈_남성_봄_minimal
1369975807946999220,상의_white_cotton_셔츠/블라우스_남성_여름_minimal 하의_navy_cotton_숏 팬츠_남성_여름_minimal 신발_navy_cotton_스니커즈_남성_여름_minimal
1369563574038273666,상의_navy_silk_셔츠/블라우스_남성_봄_minimal 하의_beige_cotton_숏 팬츠_남성_봄_minimal 신발_brown_leather_구두_남성_봄_minimal
1369562971322303616,상의_white_cotton_셔츠/블라우스_남성_봄_minimal 상의_gray_cotton_민소매 티셔츠_남성_봄_minimal 하의_beige_cotton_코튼 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1369561036116198280,상의_yellow_cotton_셔츠/블라우스_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1369559692819415996,상의_white_cotton_셔츠/블라우스_남성_봄_minimal 하의_gray_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_brown_leather_구두_남성_봄_minimal
1369569991177535925,상의_beige_cotton_셔츠/블라우스_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_beige_leather_구두_남성_봄_minimal
1369569375448569638,아우터_navy_cotton_카디건_남성_봄_minimal 상의_blue_cotton_셔츠/블라우스_남성_봄_minimal 하의_black_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_부츠/워커_남성_봄_minimal
1369568225237142213,아우터_green_cotton_카디건_남성_봄_minimal 상의_white_cotton_반소매 티셔츠_남성_봄_minimal 하의_white_cotton_코튼 팬츠_남성_봄_minimal 신발_white_leather_스니커즈_남성_봄_minimal
1369559059275924770,상의_navy_cotton_기타 상의_남성_봄_minimal 상의_navy_cotton_피케/카라 티셔츠_남성_봄_minimal 하의_navy_denim_데님 팬츠_남성_봄_minimal 신발_black_leather_스포츠화_남성_봄_minimal
1369566081155075246,상의_beige_cotton_니트/스웨터_남성_봄_minimal 하의_blue_denim_데님 팬츠_남성_봄_minimal 신발_gray_leather_샌들/슬리퍼_남성_봄_minimal
1369567511253730761,아우터_orange_cotton_카디건_남성_봄_minimal 아우터_green_cotton_카디건_남성_봄_minimal 하의_black_cotton_숏 팬츠_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1369566878242918396,아우터_yellow_cotton_카디건_남성_봄_minimal 상의_white_cotton_셔츠/블라우스_남성_봄_minimal 하의_white_denim_데님 팬츠_남성_봄_minimal 신발_white_leather_구두_남성_봄_minimal
1369558141764152361,상의_brown_cotton_니트/스웨터_남성_봄_minimal 하의_brown_denim_숏 팬츠_남성_봄_minimal 신발_black_leather_구두_남성_봄_minimal
1367795623996142343,상의_yellow_cotton_셔츠/블라우스_남성_봄_minimal 하의_brown_polyester_슈트 팬츠/슬랙스_남성_봄_minimal 신발_black_leather_샌들/슬리퍼_남성_봄_minimal
1367842433481090625,상의_white_cotton_반소매 티셔츠_여성_봄_minimal 하의_white_denim_데님 팬츠_여성_봄_minimal 신발_black_leather_구두_여성_봄_minimal 상의_white_cotton_반소매 티셔츠_여성_봄_minimal 하의_white_denim_데님 팬츠_여성_봄_minimal 신발_black_leather_구두_여성_봄_minimal
1367793530892567220,상의_navy_cotton_반소매 티셔츠_남성_봄_minimal 하의_black_polyester_기타 하의_남성_봄_minimal 신발_black_leather_스니커즈_남성_봄_minimal
1367836647644608329,아우터_green_cotton_카디건_여성_봄_minimal 하의_navy_cotton_코튼 팬츠_여성_봄_minimal 신발_black_leather_샌들/슬리퍼_여성_봄_minimal
1367788923963524117,상의_blue_cotton_셔츠/블라우스_남성_여름_minimal 하의_blue_denim_데님 팬츠_남성_여름_minimal 신발_black_leather_구두_남성_여름_minimal
1367792591196767136,상의_navy_silk_셔츠/블라우스_남성_봄_minimal 하의_green_cotton_숏 팬츠_남성_봄_minimal 신발_brown_leather_구두_남성_봄_minimal
1367790185132017467,상의_black_cotton_피케/카라 티셔츠_남성_여름_minimal 하의_black_polyester_슈트 팬츠/슬랙스_남성_여름_minimal 신발_black_leather_스니커즈_남성_여름_minimal
1367795279731765772,상의_blue_cotton_셔츠/블라우스_남성_여름_minimal 상의_blue_cotton_피케/카라 티셔츠_남성_여름_minimal 하의_gray_cotton_코튼 팬츠_남성_여름_minimal 신발_gray_leather_샌들/슬리퍼_남성_여름_minimal
